"DISASTER","STATE","COUNTY","CITY","ZIP_CODE","VALID_REGISTRATIONS","AVERAGE_FEMA_INSPECTED_DAMAGE","TOTAL_INSPECTED","TOTAL_DAMAGE","NO_FEMA_INSPECTED_DAMAGE","FEMA_INSPECTED_DAMAGE_BETWEEN_1_10K","FEMA_INSPECTED_DAMAGE_BETWEEN_10K_20K","FEMA_INSPECTED_DAMAGE_BETWEEN_20K_30K","FEMA_INSPECTED_DAMAGE_GT_30K","APPROVED_FOR_FEMA_ASSISTANCE","TOTAL_APPROVED_IHP_AMOUNT","REPAIR_REPLACE_AMOUNT","RENTAL_AMOUNT"
4332,"TX","Jefferson (County)","HUNTSVILLE",77320,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Harris (County)","LEWISVILLE",75067,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Goliad (County)","LITTLE ELM",75068,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Grimes (County)","MONTGOMERY",77356,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Harris (County)","MONTGOMERY",77316,2,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Chambers (County)","OAK ISLAND",77514,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Calhoun (County)","RICHARDSON",75081,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Galveston (County)","SUGAR LAND",77478,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Fort Bend (County)","TEXAS CITY",77590,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Galveston (County)","TEXAS CITY",77568,4,0,2,0,2,0,0,0,0,0,0,0,0
4332,"TX","Harris (County)","TEXAS CITY",77591,2,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Fayette (County)","WINCHESTER",78945,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Aransas (County)","BROWNSVILLE",78521,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Harris (County)","CHANNELVIEW",77015,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Harris (County)","FOREST COVE",77339,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Galveston (County)","FRIENDSWOOD",77549,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Galveston (County)","LEAGUE CITY",77574,2,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Galveston (County)","LEAGUE CITY",77673,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Harris (County)","LEAGUE CITY",77546,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Harris (County)","NEW WAVERLY",77358,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Brazoria (County)","OYSTERCREEK",77541,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Fort Bend (County)","PECAN GROVE",77406,2,0,2,0,2,0,0,0,0,0,0,0,0
4332,"TX","Harris (County)","PINEY POINT",77024,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Jefferson (County)","PORT ARTHUR",77460,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Aransas (County)","PORT LAVACA",77979,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Jefferson (County)","PORT NECHES",77615,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Aransas (County)","SAN ANTONIO",78209,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Aransas (County)","SAN ANTONIO",78240,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Austin (County)","SAN ANTONIO",78212,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Austin (County)","SAN ANTONIO",78232,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Austin (County)","SAN ANTONIO",78259,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Harris (County)","SAN ANTONIO",78222,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Harris (County)","SAN ANTONIO",78239,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Harris (County)","SAN ANTONIO",78264,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Fort Bend (County)","CHINA SPRING",76633,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Harris (County)","DEER PARK TX",77536,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Austin (County)","FAYETTEVILLE",78940,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Colorado (County)","FAYETTEVILLE",78940,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Kleberg (County)","JOHNSON CITY",78636,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Fort Bend (County)","MISSOURICITY",77459,2,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Harris (County)","MONT BELVIEU",77521,2,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Harris (County)","MONT BELVIEU",77535,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Calhoun (County)","PORT OCONNOR",77982,2,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Fort Bend (County)","SIENNA PLANT",77459,2,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Grimes (County)","TODD MISSION",77363,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Harris (County)","CHAPPELL HILL",77426,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Austin (County)","GRAND PRAIRIE",75052,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Aransas (County)","HOLIDAY BEACH",78358,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Aransas (County)","HOLIDAY BEACH",78382,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Aransas (County)","MISSOURI CITY",77459,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Fort Bend (County)","MISSOURI CITY",77479,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Fort Bend (County)","MISSOURI CITY",77545,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Bee (County)","NEW BRAUNFELS",78130,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Harris (County)","THE WOODLANDS",77382,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Harris (County)","BAY TOWN TEXAS",75520,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Aransas (County)","CORPUS CHRISTI",78412,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Harris (County)","CORPUS CHRISTI",78413,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Harris (County)","DATVIEW STREET",77003,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Brazoria (County)","BAILEYS PRAIRIE",77515,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Galveston (County)","WEST SAN BENITO",78586,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Harris (County)","PINEY POINT VILLAGE",77024,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Harris (County)","SPRING VALLEY VILLAGE",77055,1,0,1,0,1,0,0,0,0,0,0,0,0
4332,"TX","Harris (County)","HOUS",77066,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Galveston (County)","FRIEN",77546,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Austin (County)","AUSTIN",78731,2,0,2,0,2,0,0,0,0,1,500,0,0
4332,"TX","Harris (County)","CONROE",77303,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Harris (County)","DALLAS",75224,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Harris (County)","DALLAS",75234,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Harris (County)","HUSTON",77093,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Harris (County)","JASPER",75951,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Colorado (County)","LUFKIN",75904,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Bastrop (County)","MCDADE",78650,2,0,2,0,2,0,0,0,0,1,500,0,0
4332,"TX","Aransas (County)","SMILEY",78159,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Jefferson (County)","WARREN",77664,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Harris (County)","CYPRESS",77493,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Harris (County)","DECATUR",76234,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Brazoria (County)","HOUSTON",77043,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Brazoria (County)","HOUSTON",77066,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Fort Bend (County)","HOUSTON",77052,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Brazoria (County)","JACKSON",77566,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Aransas (County)","LUBBOCK",79416,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Fort Bend (County)","RICHMON",77406,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Jefferson (County)","SILSBEE",77656,3,0,2,0,2,0,0,0,0,1,500,0,0
4332,"TX","Jackson (County)","TERRELL",75160,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Harris (County)","TIMPSON",75975,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Brazoria (County)","ANGLETON",77516,2,0,2,0,2,0,0,0,0,1,500,0,0
4332,"TX","Jasper (County)","BON WIER",75928,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Harris (County)","CROCKETT",75835,4,0,3,0,3,0,0,0,0,1,500,0,0
4332,"TX","Gonzales (County)","FLATONIA",78941,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Hardin (County)","GRAYBURG",77659,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Harris (County)","MAGNOLIA",77355,2,0,2,0,2,0,0,0,0,1,500,0,0
4332,"TX","Harris (County)","MARSHALL",75670,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Aransas (County)","ROCKPORT",75143,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Goliad (County)","SEADRIFT",77993,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Jefferson (County)","BEAUTMONT",77705,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Galveston (County)","DEER PARK",77536,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Hardin (County)","LUMBERTON",75951,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Jefferson (County)","ROSENBERG",77469,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Austin (County)","ROUND TOP",78954,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Harris (County)","TEXARKANA",75501,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Galveston (County)","CEDAR PARK",78613,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Harris (County)","CEDAR PARK",78613,2,0,2,0,2,0,0,0,0,1,500,0,0
4332,"TX","Fort Bend (County)","SUAGR LAND",77479,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Harris (County)","SUGAR LAND",77479,3,0,2,0,2,0,0,0,0,1,500,0,0
4332,"TX","Brazoria (County)","IOWA COUNTY",77583,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Brazoria (County)","LAKEJACKSON",77566,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Bastrop (County)","SAN ANTONIO",78253,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Galveston (County)","FLOWER MOUND",75028,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Harris (County)","MISSOURI CITY",77459,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Harris (County)","SOUTH HOUSTON",77034,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Aransas (County)","CORPUS CHRISTI",78413,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Hardin (County)","VILLAGE  MILLS",77663,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Harris (County)","BARRETT STATION",77532,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Aransas (County)","CITY BY THE SEA",78336,5,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Galveston (County)","WEST TEXAS CITY",77591,1,0,1,0,1,0,0,0,0,1,500,0,0
4332,"TX","Brazoria (County)","RICHWOOD",77515,5,0,2,0,2,0,0,0,0,2,1000,0,0
4332,"TX","Harris (County)","JERSEY VILLAGE",77065,3,0,3,0,3,0,0,0,0,2,1000,0,0
4332,"TX","Harris (County)","HOUSTON",77046,9,0,8,0,8,0,0,0,0,3,1500,0,0
4332,"TX","Fort Bend (County)","HUMBLE",77346,1,0,1,0,1,0,0,0,0,1,9000,0,0
4332,"TX","Harris (County)","RICHMOND",77469,7,0,2,0,2,0,0,0,0,1,9000,0,0
4332,"TX","Hardin (County)","VIDOR",77662,1,0,1,0,1,0,0,0,0,1,832,0,832
4332,"TX","Jefferson (County)","HOUSTON",77028,1,0,1,0,1,0,0,0,0,1,2519,0,0
4332,"TX","Harris (County)","HOUSTIN",77002,1,0,1,0,1,0,0,0,0,1,4010,0,3510
4332,"TX","Colorado (County)","CAT SPRING",78933,4,0,1,0,1,0,0,0,0,1,7473,0,0
4332,"TX","Bee (County)","TULETA",78102,2,9,2,17,1,1,0,0,0,0,0,0,0
4332,"TX","Fort Bend (County)","PATTISON",77423,1,22,1,22,0,1,0,0,0,0,0,0,0
4332,"TX","Harris (County)","HOUSTON",77373,1,36,1,36,0,1,0,0,0,0,0,0,0
4332,"TX","Harris (County)","BARRETT",77532,3,15,3,44,2,1,0,0,0,0,0,0,0
4332,"TX","Jefferson (County)","HOUSTON",77082,1,44,1,44,0,1,0,0,0,0,0,0,0
4332,"TX","Jefferson (County)","PORT ARTHUT",77642,1,50,1,50,0,1,0,0,0,1,500,0,0
4332,"TX","Fort Bend (County)","MISSOURI CITY",77071,1,55,1,55,0,1,0,0,0,0,0,0,0
4332,"TX","Fayette (County)","LEGRANGE",78945,1,60,1,60,0,1,0,0,0,0,0,0,0
4332,"TX","Gonzales (County)","OTTINE",78658,1,75,1,75,0,1,0,0,0,0,0,0,0
4332,"TX","Hardin (County)","FRED",77616,2,44,2,88,1,1,0,0,0,0,0,0,0
4332,"TX","Harris (County)","PEARLAND",77584,5,25,4,100,3,1,0,0,0,0,0,0,0
4332,"TX","Gonzales (County)","SHINER",77984,3,133,3,400,1,2,0,0,0,1,216,216,0
4332,"TX","Gonzales (County)","COST",78614,5,260,5,1300,1,4,0,0,0,1,719,719,0
4332,"TX","Colorado (County)","SHERIDAN",77475,12,550,10,5500,5,5,0,0,0,1,5342,4248,1094
4332,"TX","Fayette (County)","ELLINGER",78938,5,26,4,106,3,1,0,0,0,0,0,0,0
4332,"TX","Aransas (County)","ROCKFORT",78358,1,111,1,111,0,1,0,0,0,0,0,0,0
4332,"TX","Fort Bend (County)","MISSION BEND",77083,1,124,1,124,0,1,0,0,0,0,0,0,0
4332,"TX","Harris (County)","GEORGETOWN",78626,1,134,1,134,0,1,0,0,0,1,500,0,0
4332,"TX","Harris (County)","SPRING",77381,2,68,2,137,1,1,0,0,0,1,500,0,0
4332,"TX","Jackson (County)","PORT LAVACA",77979,3,76,2,152,1,1,0,0,0,0,0,0,0
4332,"TX","Colorado (County)","GLIDDEN",78943,7,32,5,158,3,2,0,0,0,2,1000,0,0
4332,"TX","Aransas (County)","LAMAR",78382,1,164,1,164,0,1,0,0,0,0,0,0,0
4332,"TX","Galveston (County)","LA PORTE",77571,1,169,1,169,0,1,0,0,0,0,0,0,0
4332,"TX","Brazoria (County)","SURFSIDE",77541,1,172,1,172,0,1,0,0,0,0,0,0,0
4332,"TX","Fort Bend (County)","HOUSTON",77063,1,174,1,174,0,1,0,0,0,0,0,0,0
4332,"TX","Harris (County)","HOUSTON",77365,1,175,1,175,0,1,0,0,0,1,500,0,0
4332,"TX","Aransas (County)","ROCKPORT (HOLLIDAY BEACH E)",78382,1,177,1,177,0,1,0,0,0,1,1399,177,722
4332,"TX","Harris (County)","WEBSTER",77058,3,60,3,179,1,2,0,0,0,2,1000,0,0
4332,"TX","Calhoun (County)","PORT LAVAVCA",77979,1,196,1,196,0,1,0,0,0,1,500,0,0
4332,"TX","Harris (County)","SUGAR LAND",77498,3,66,3,199,2,1,0,0,0,0,0,0,0
4332,"TX","Fort Bend (County)","SUGERLAND",77479,1,202,1,202,0,1,0,0,0,1,500,0,0
4332,"TX","Harris (County)","HOUSTON",70076,1,226,1,226,0,1,0,0,0,0,0,0,0
4332,"TX","Harris (County)","PORT ARTHUR",77642,1,229,1,229,0,1,0,0,0,1,1000,0,0
4332,"TX","Galveston (County)","BACLIF",77518,1,230,1,230,0,1,0,0,0,0,0,0,0
4332,"TX","Jefferson (County)","BESUMONT",77703,1,239,1,239,0,1,0,0,0,1,500,0,0
4332,"TX","Harris (County)","CONROE",77306,1,250,1,250,0,1,0,0,0,1,250,0,0
4332,"TX","Austin (County)","BLEIBLERVILLE",78931,2,128,2,256,1,1,0,0,0,0,0,0,0
4332,"TX","Brazoria (County)","RICHMOND",77469,1,267,1,267,0,1,0,0,0,0,0,0,0
4332,"TX","Harris (County)","LEXINGTON",78947,1,273,1,273,0,1,0,0,0,0,0,0,0
4332,"TX","Hardin (County)","VILLAGE MILLS",77664,1,282,1,282,0,1,0,0,0,1,2152,282,1370
4332,"TX","Harris (County)","JERSEY VILLAGE",77064,6,82,4,327,1,3,0,0,0,0,0,0,0
4332,"TX","Fort Bend (County)","SIENNA PLANTATION",77459,17,53,7,373,6,1,0,0,0,6,3000,0,0
4332,"TX","Harris (County)","CYPRESS",77410,1,402,1,402,0,1,0,0,0,0,0,0,0
4332,"TX","Chambers (County)","WALLISVILLE",77527,1,402,1,402,0,1,0,0,0,0,0,0,0
4332,"TX","Harris (County)","HOUTON",77023,1,405,1,405,0,1,0,0,0,0,0,0,0
4332,"TX","Harris (County)","HOUSTON TEXAS",77071,1,417,1,417,0,1,0,0,0,0,0,0,0
4332,"TX","Austin (County)","ORCHARD",77485,1,426,1,426,0,1,0,0,0,1,426,426,0
4332,"TX","Galveston (County)","HOUSTON",77005,1,439,1,439,0,1,0,0,0,0,0,0,0
4332,"TX","Harris (County)","HOIUSTON",77071,1,440,1,440,0,1,0,0,0,0,0,0,0
4332,"TX","Calhoun (County)","HARRISON",77982,1,458,1,458,0,1,0,0,0,0,0,0,0
4332,"TX","Harris (County)","BEAUMONT",77703,2,230,2,460,1,1,0,0,0,1,500,0,0
4332,"TX","Gonzales (County)","GONZALAS",78629,1,484,1,484,0,1,0,0,0,1,484,484,0
4332,"TX","Bee (County)","PAPALOTE",78387,3,172,3,517,1,2,0,0,0,0,0,0,0
4332,"TX","Hardin (County)","VOTAW",77369,1,517,1,517,0,1,0,0,0,0,0,0,0
4332,"TX","Harris (County)","PEARLAND",77089,15,47,11,520,8,3,0,0,0,3,1500,0,0
4332,"TX","Harris (County)","LEAGUE CITY",77598,1,539,1,539,0,1,0,0,0,0,0,0,0
4332,"TX","Harris (County)","LAPORTE",77571,4,180,3,541,2,1,0,0,0,1,500,0,0
4332,"TX","Harris (County)","FRESNO",77545,10,78,7,543,4,3,0,0,0,2,1000,0,0
4332,"TX","Colorado (County)","ROCK ISLAND",77470,4,136,4,543,2,2,0,0,0,1,400,0,0
4332,"TX","Harris (County)","HILSHIRE VILLAGE",77055,1,557,1,557,0,1,0,0,0,0,0,0,0
4332,"TX","Bee (County)","MINERAL",78125,2,281,2,561,1,1,0,0,0,0,0,0,0
4332,"TX","Calhoun (County)","VICTORIA",77904,2,281,2,561,1,1,0,0,0,1,500,0,0
4332,"TX","Harris (County)","SPRING",77386,6,113,5,563,4,1,0,0,0,2,1500,0,0
4332,"TX","Fort Bend (County)","MISSOURICITY",77489,2,283,2,567,1,1,0,0,0,1,500,0,0
4332,"TX","Harris (County)","RYE",77369,1,572,1,572,0,1,0,0,0,0,0,0,0
4332,"TX","Harris (County)","HOUSTON",77504,1,585,1,585,0,1,0,0,0,1,3751,585,2666
4332,"TX","Calhoun (County)","PALACIOS",77465,13,118,5,590,3,2,0,0,0,1,500,0,0
4332,"TX","Harris (County)","HOUST ON",77026,1,598,1,598,0,1,0,0,0,0,0,0,0
4332,"TX","Jackson (County)","LOUISE",77455,2,303,2,606,1,1,0,0,0,1,700,0,0
4332,"TX","Fort Bend (County)","KENDLETON",77417,1,644,1,644,0,1,0,0,0,0,0,0,0
4332,"TX","Fort Bend (County)","SIMONTON",77441,5,129,5,646,3,2,0,0,0,1,500,0,0
4332,"TX","Fayette (County)","MULDOON",78949,4,184,4,735,3,1,0,0,0,1,1803,735,1068
4332,"TX","Galveston (County)","BOLIVAR PENINSULA",77650,3,247,3,742,2,1,0,0,0,1,250,0,0
4332,"TX","Brazoria (County)","WHARTON",77488,1,742,1,742,0,1,0,0,0,1,742,742,0
4332,"TX","Aransas (County)","FULTON",78385,1,753,1,753,0,1,0,0,0,1,616,0,0
4332,"TX","Galveston (County)","PORT BOLIVER",77650,1,763,1,763,0,1,0,0,0,1,763,763,0
4332,"TX","DeWitt (County)","SHINER",77984,1,820,1,820,0,1,0,0,0,0,0,0,0
4332,"TX","Fort Bend (County)","HOUSTON",77071,4,246,4,985,0,4,0,0,0,0,0,0,0
4332,"TX","Lavaca (County)","SWEET HOME",77987,3,338,3,1013,1,2,0,0,0,0,0,0,0
4332,"TX","Jefferson (County)","PORT ARTHUR",77619,6,348,3,1045,2,1,0,0,0,0,0,0,0
4332,"TX","Harris (County)","HUMBLE",77883,1,1055,1,1055,0,1,0,0,0,0,0,0,0
4332,"TX","Bee (County)","TYNAN",78389,1,1071,1,1071,0,1,0,0,0,0,0,0,0
4332,"TX","Fayette (County)","CARMINE",78932,6,179,6,1076,5,1,0,0,0,3,2076,1076,0
4332,"TX","Lavaca (County)","SUBLIME",77986,1,1086,1,1086,0,1,0,0,0,0,0,0,0
4332,"TX","Austin (County)","SEALY",77434,1,1095,1,1095,0,1,0,0,0,0,0,0,0
4332,"TX","Jefferson (County)","PORT ATHUR",77640,1,1098,1,1098,0,1,0,0,0,1,500,0,0
4332,"TX","Brazoria (County)","ROSHSRON",77583,1,1129,1,1129,0,1,0,0,0,0,0,0,0
4332,"TX","Harris (County)","HOUSTON TEXAS",77083,1,1138,1,1138,0,1,0,0,0,0,0,0,0
4332,"TX","Fort Bend (County)","SUGARLAND",77479,6,286,4,1143,3,1,0,0,0,1,500,0,0
4332,"TX","Harris (County)","RICHMOND",77047,1,1191,1,1191,0,1,0,0,0,1,295,295,0
4332,"TX","Fayette (County)","WAELDER",78959,4,401,3,1202,1,2,0,0,0,1,2666,1098,1068
4332,"TX","Karnes (County)","KARNES",78118,1,1234,1,1234,0,1,0,0,0,0,0,0,0
4332,"TX","DeWitt (County)","GONZALES",78629,2,618,2,1237,1,1,0,0,0,1,1237,1237,0
4332,"TX","Caldwell (County)","PRAIRIE LEA",78661,3,413,3,1240,1,2,0,0,0,0,0,0,0
4332,"TX","Harris (County)","GALVESTON",77551,3,621,2,1242,1,1,0,0,0,2,3166,0,2666
4332,"TX","Bastrop (County)","MC DADE",78650,1,1266,1,1266,0,1,0,0,0,0,0,0,0
4332,"TX","Caldwell (County)","RED ROCK",78662,3,423,3,1270,1,2,0,0,0,0,0,0,0
4332,"TX","Bee (County)","KENEDY",78119,7,262,5,1309,2,3,0,0,0,2,1000,0,0
4332,"TX","Karnes (County)","HOBSON",78117,4,443,3,1329,2,1,0,0,0,1,1329,1329,0
4332,"TX","Hardin (County)","BEAUMONT",77713,1,1392,1,1392,0,1,0,0,0,1,6266,0,266
4332,"TX","Lee (County)","ELGIN",78621,2,718,2,1437,1,1,0,0,0,0,0,0,0
4332,"TX","Brazoria (County)","CHURCH HILL",77536,1,1446,1,1446,0,1,0,0,0,0,0,0,0
4332,"TX","Colorado (County)","NEW ULM",78950,4,369,4,1476,1,3,0,0,0,1,500,0,0
4332,"TX","Galveston (County)","PEARLAND",77581,2,757,2,1513,1,1,0,0,0,0,0,0,0
4332,"TX","Jackson (County)","LASALLE",77969,2,794,2,1587,1,1,0,0,0,1,4407,1587,2320
4332,"TX","DeWitt (County)","MEYERSVILLE",77974,8,322,5,1612,2,3,0,0,0,1,750,750,0
4332,"TX","Harris (County)","HOUSTON",77547,2,807,2,1615,1,1,0,0,0,1,1031,1031,0
4332,"TX","Brazoria (County)","MANVE L",77578,1,1625,1,1625,0,1,0,0,0,1,500,0,0
4332,"TX","Hardin (County)","CROSBY",77532,1,1633,1,1633,0,1,0,0,0,1,500,0,0
4332,"TX","Caldwell (County)","MARTINDALE",78655,5,328,5,1639,1,4,0,0,0,2,994,0,0
4332,"TX","Jackson (County)","VANDERBILT",77957,1,1646,1,1646,0,1,0,0,0,0,0,0,0
4332,"TX","Grimes (County)","SINGLETON",77831,1,1659,1,1659,0,1,0,0,0,0,0,0,0
4332,"TX","Brazoria (County)","HOUSTON",77047,4,561,3,1683,2,1,0,0,0,1,1806,0,0
4332,"TX","Galveston (County)","TIKI ISLAND",77554,12,267,7,1866,4,3,0,0,0,3,4865,1233,2132
4332,"TX","Harris (County)","MANVEL",77578,4,467,4,1866,3,1,0,0,0,1,9315,0,0
4332,"TX","Jasper (County)","SILSBEE",77656,1,1889,1,1889,0,1,0,0,0,0,0,0,0
4332,"TX","Gonzales (County)","LEESVILLE",78122,6,322,6,1929,2,4,0,0,0,2,2590,1542,1048
4332,"TX","Fort Bend (County)","KATY",77449,10,251,8,2004,6,2,0,0,0,1,1475,0,0
4332,"TX","Harris (County)","MISSOURI CITY",77071,2,1013,2,2025,1,1,0,0,0,0,0,0,0
4332,"TX","Goliad (County)","WEESATCHE",77993,6,518,4,2073,1,3,0,0,0,1,500,0,0
4332,"TX","Galveston (County)","BAYOU VISTA",77563,19,231,9,2079,6,3,0,0,0,3,1946,946,0
4332,"TX","Harris (County)","SUGAR LAND",77478,4,521,4,2084,3,1,0,0,0,0,0,0,0
4332,"TX","Harris (County)","HOUSTON",77336,9,722,3,2166,2,1,0,0,0,1,2420,0,1742
4332,"TX","Hardin (County)","HULL",77564,7,434,5,2168,2,3,0,0,0,1,110,0,0
4332,"TX","Hardin (County)","HOUSTON",77053,1,2173,1,2173,0,1,0,0,0,1,3571,2173,1398
4332,"TX","Fort Bend (County)","COLUMBUS",78934,1,2258,1,2258,0,1,0,0,0,0,0,0,0
4332,"TX","Jasper (County)","ZAVALLA",75980,1,2326,1,2326,0,1,0,0,0,1,2326,2326,0
4332,"TX","Hardin (County)","DAISETTA",77533,1,2335,1,2335,0,1,0,0,0,1,1370,0,1370
4332,"TX","Harris (County)","CONROE",77302,1,2337,1,2337,0,1,0,0,0,1,3918,1286,2132
4332,"TX","Galveston (County)","GILCHRIST",77617,15,270,9,2428,5,4,0,0,0,3,5204,336,3484
4332,"TX","Brazoria (County)","HOUSTON",77089,5,828,3,2485,2,1,0,0,0,2,5219,1535,2234
4332,"TX","Bee (County)","BEEVILLE",78104,1,2489,1,2489,0,1,0,0,0,0,0,0,0
4332,"TX","Hardin (County)","WARREN",77664,2,1266,2,2532,0,2,0,0,0,2,4430,2532,1398
4332,"TX","Harris (County)","WEST UNIVERSITY PLACE",77005,7,364,7,2551,3,4,0,0,0,2,678,178,0
